,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
246,-1,7871.0,-1,-1,9200000,-1,-1,0.229669053739337,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
247,-1,7296.0,-1,-1,9400000,-1,-1,0.2103733632220782,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
248,-1,10480.0,-1,-1,9600000,-1,-1,0.3172211521037336,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
249,-1,9347.0,-1,-1,9800000,-1,-1,0.2792002523540742,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
250,-1,8256.0,-1,-1,10000000,-1,-1,0.2425887769552407,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
251,-1,7891.0,-1,-1,10200000,-1,-1,0.2303402081921112,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
252,-1,8574.0,-1,-1,10400000,-1,-1,0.2532601327543507,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
253,-1,9168.0,-1,-1,10600000,-1,-1,0.273193420001745,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
254,-1,7402.0,-1,-1,10800000,-1,-1,0.2139304818217816,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
255,-1,8744.0,-1,-1,11000000,-1,-1,0.2589649456029316,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
256,-1,8629.0,-1,-1,11200000,-1,-1,0.2551058074994798,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
257,-1,9817.0,-1,-1,11400000,-1,-1,0.2949723819942683,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
258,-1,8052.0,-1,-1,11600000,-1,-1,0.2357430015369437,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
259,-1,7747.0,-1,-1,11800000,-1,-1,0.2255078961321368,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
260,-1,10125.0,-1,-1,12000000,-1,-1,0.3053081605669913,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
261,-1,10779.0,-1,-1,12200000,-1,-1,0.3272549111727081,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
262,-1,8543.0,-1,-1,12400000,-1,-1,0.2522198433525507,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
263,-1,7547.0,-1,-1,12600000,-1,-1,0.2187963516043947,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
264,-1,7925.0,-1,-1,12800000,-1,-1,0.2314811707618274,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
265,-1,10336.0,-1,-1,13000000,-1,-1,0.3123888400437593,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
266,-1,11565.0,-1,-1,13200000,-1,-1,0.3536312811667348,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
267,-1,8733.0,-1,-1,13400000,-1,-1,0.2585958106539057,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
268,-1,9204.0,-1,-1,13600000,-1,-1,0.2744014980167386,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
269,-1,8848.0,-1,-1,13800000,-1,-1,0.2624549487573575,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
270,-1,7911.0,-1,-1,14000000,-1,-1,0.2310113626448854,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
271,-1,8430.0,-1,-1,14200000,-1,-1,0.2484278206943763,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
272,-1,7709.0,-1,-1,14400000,-1,-1,0.2242327026718658,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
273,-1,8233.0,-1,-1,14600000,-1,-1,0.2418169493345503,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
274,-1,8527.0,-1,-1,14800000,-1,-1,0.2516829197903313,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
275,-1,8549.0,-1,-1,15000000,-1,-1,0.2524211896883829,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
276,-1,9125.0,-1,-1,15200000,-1,-1,0.2717504379282804,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
277,-1,9042.0,-1,-1,15400000,-1,-1,0.2689651469492674,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
278,-1,7888.0,-1,-1,15600000,-1,-1,0.2302395350241951,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
279,-1,9776.0,-1,-1,15800000,-1,-1,0.2935965153660811,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
280,-1,9834.0,-1,-1,16000000,-1,-1,0.2955428632791264,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
281,-1,8653.0,-1,-1,16200000,-1,-1,0.2559111928428089,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
282,-1,8437.0,-1,-1,16400000,-1,-1,0.2486627247528473,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
283,-1,9563.0,-1,-1,16600000,-1,-1,0.2864487204440358,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
284,-1,7619.0,-1,-1,16800000,-1,-1,0.2212125076343818,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
285,-1,9680.0,-1,-1,17000000,-1,-1,0.2903749739927649,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
286,-1,7754.0,-1,-1,17200000,-1,-1,0.2257428001906078,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
287,-1,10553.0,-1,-1,17400000,-1,-1,0.3196708658563595,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
288,-1,8337.0,-1,-1,17600000,-1,-1,0.2453069524889762,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
289,-1,9139.0,-1,-1,17800000,-1,-1,0.2722202460452224,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
290,-1,6790.0,-1,-1,18000000,-1,-1,0.1933931555668906,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
291,-1,7832.0,-1,-1,18200000,-1,-1,0.2283603025564273,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
292,-1,7724.0,-1,-1,18400000,-1,-1,0.2247360685114465,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
293,-1,8773.0,-1,-1,18600000,-1,-1,0.2599381195594542,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
294,-1,7959.0,-1,-1,18800000,-1,-1,0.2326221333315435,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
295,-1,8666.0,-1,-1,19000000,-1,-1,0.2563474432371121,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
296,-1,9950.0,-1,-1,19200000,-1,-1,0.2994355591052168,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
297,-1,7179.0,-1,-1,19400000,-1,-1,0.2064471096733491,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
298,-1,7713.0,-1,-1,19600000,-1,-1,0.2243669335624207,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
